figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
115,18,Conduplicatio,the,102,37,40,DT,DT,1,the
115,19,Conduplicatio,woman,102,40,45,NN,NN,1,woman
115,20,Conduplicatio,health,103,23,29,NN,NN,2,health
115,21,Conduplicatio,of,103,29,31,IN,IN,2,of
115,22,Conduplicatio,the,103,31,34,DT,DT,1,the
115,23,Conduplicatio,woman,103,34,39,NN,NN,1,woman
116,0,Conduplicatio,was,101,10,13,VBD,VB,6,wa
116,1,Conduplicatio,a,101,13,14,DT,DT,4,a
116,2,Conduplicatio,risk,101,14,18,NN,NN,4,risk
116,3,Conduplicatio,to,101,18,20,TO,TO,4,to
116,4,Conduplicatio,the,101,20,23,DT,DT,2,the
116,5,Conduplicatio,was,102,10,13,VBD,VB,6,wa
116,6,Conduplicatio,a,102,13,14,DT,DT,4,a
116,7,Conduplicatio,risk,102,14,18,NN,NN,4,risk
116,8,Conduplicatio,to,102,18,20,TO,TO,4,to
116,9,Conduplicatio,the,102,20,23,DT,DT,2,the
116,10,Conduplicatio,was,103,10,13,VBD,VB,6,wa
116,11,Conduplicatio,a,103,13,14,DT,DT,4,a
116,12,Conduplicatio,risk,103,14,18,NN,NN,4,risk
116,13,Conduplicatio,to,103,18,20,TO,TO,4,to
116,14,Conduplicatio,the,103,20,23,DT,DT,2,the
117,0,Conduplicatio,foetal,118,86,92,JJ,JJ,1,foetal
117,1,Conduplicatio,anomalies,118,92,101,NNS,NN,1,anomali
117,2,Conduplicatio,foetal,118,107,113,JJ,JJ,1,foetal
117,3,Conduplicatio,anomalies,118,113,122,NNS,NN,1,anomali
118,0,Conduplicatio,Article,118,191,198,NNP,NN,3,Articl
118,1,Conduplicatio,40.3.3,118,198,204,CD,CD,3,40.3.3
118,2,Conduplicatio,Article,119,65,72,NNP,NN,6,Articl
118,3,Conduplicatio,40.3.3,119,72,78,CD,CD,6,40.3.3
119,0,Conduplicatio,the,124,121,124,DT,DT,10,the
119,1,Conduplicatio,year,124,124,128,NN,NN,10,year
119,2,Conduplicatio,after,124,128,133,IN,IN,9,after
119,3,Conduplicatio,the,124,136,139,DT,DT,8,the
119,4,Conduplicatio,year,124,139,143,NN,NN,8,year
119,5,Conduplicatio,after,124,143,148,IN,IN,9,after
120,0,Polysyndeton,or,24,20,22,CC,CC,16,or
120,1,Polysyndeton,or,24,130,132,CC,CC,1,or
120,2,Polysyndeton,or,24,151,153,CC,CC,10,or
121,0,Polysyndeton,and,91,16,19,CC,CC,23,and
121,1,Polysyndeton,and,91,179,182,CC,CC,17,and
121,2,Polysyndeton,and,91,349,352,CC,CC,15,and
122,0,Polysyndeton,and,118,129,132,CC,CC,2,and
122,1,Polysyndeton,and,118,136,139,CC,CC,14,and
122,2,Polysyndeton,and,118,146,149,CC,CC,13,and
123,0,Polysyndeton,and,122,13,16,CC,CC,13,and
123,1,Polysyndeton,and,122,62,65,CC,CC,10,and
123,2,Polysyndeton,and,122,108,111,CC,CC,1,and
124,0,Polysyndeton,and,123,16,19,CC,CC,13,and
124,1,Polysyndeton,and,123,73,76,CC,CC,8,and
124,2,Polysyndeton,and,123,105,108,CC,CC,8,and
125,0,Anaphora,I,2,16,17,PRP,WP,12,I
125,1,Anaphora,was,2,17,20,VBD,VB,12,wa
125,2,Anaphora,I,3,0,1,PRP,WP,11,I
125,3,Anaphora,was,3,1,4,VBD,VB,11,wa
126,0,Anaphora,to,2,28,30,TO,TO,9,to
126,1,Anaphora,vote,2,30,34,VB,VB,8,vote
126,2,Anaphora,in,2,34,36,IN,IN,7,in
126,3,Anaphora,to,3,34,36,TO,TO,4,to
126,4,Anaphora,vote,3,36,40,VB,VB,3,vote
126,5,Anaphora,in,3,40,42,IN,IN,2,in
127,0,Anaphora,to,2,28,30,TO,TO,9,to
127,1,Anaphora,to,3,34,36,TO,TO,4,to
127,2,Anaphora,to,4,77,79,TO,TO,4,to
127,3,Anaphora,to,5,111,113,TO,TO,10,to
128,0,Anaphora,who,4,49,52,WP,WP,8,who
128,1,Anaphora,who,5,60,63,WP,WP,3,who
129,0,Anaphora,to,4,77,79,TO,TO,4,to
129,1,Anaphora,cast,4,79,83,VB,VB,3,cast
129,2,Anaphora,to,5,111,113,TO,TO,10,to
129,3,Anaphora,cast,5,113,117,VB,VB,9,cast
130,0,Anaphora,I,6,52,53,PRP,WP,6,I
130,1,Anaphora,I,8,0,1,PRP,WP,4,I
131,0,Anaphora,It,9,0,2,PRP,WP,15,It
131,1,Anaphora,was,9,2,5,VBD,VB,15,wa
131,2,Anaphora,it,9,119,121,PRP,WP,3,it
131,3,Anaphora,was,9,121,124,VBD,VB,3,wa
132,0,Anaphora,to,14,48,50,TO,TO,6,to
132,1,Anaphora,to,16,24,26,TO,TO,6,to
133,0,Anaphora,I,17,0,1,PRP,WP,3,I
133,1,Anaphora,I,18,0,1,PRP,WP,7,I
134,0,Anaphora,to,23,7,9,TO,TO,8,to
134,1,Anaphora,to,23,31,33,TO,TO,4,to
135,0,Anaphora,We,25,0,2,PRP,WP,5,We
135,1,Anaphora,We,27,0,2,PRP,WP,5,We
136,0,Anaphora,We,27,0,2,PRP,WP,5,We
136,1,Anaphora,have,27,2,6,VBP,VB,5,have
136,2,Anaphora,we,29,100,102,PRP,WP,4,we
136,3,Anaphora,have,29,102,106,VBP,VB,4,have
136,4,Anaphora,We,30,0,2,PRP,WP,9,We
136,5,Anaphora,have,30,2,6,VBP,VB,9,have
136,6,Anaphora,we,32,127,129,PRP,WP,19,we
136,7,Anaphora,have,32,129,133,VBP,VB,19,have
136,8,Anaphora,We,33,0,2,PRP,WP,15,We
136,9,Anaphora,have,33,2,6,VBP,VB,15,have
137,0,Anaphora,to,28,11,13,TO,TO,3,to
137,1,Anaphora,to,30,6,8,TO,TO,7,to
137,2,Anaphora,to,32,51,53,TO,TO,10,to
137,3,Anaphora,to,32,133,135,TO,TO,17,to
137,4,Anaphora,to,33,6,8,TO,TO,13,to
137,5,Anaphora,to,33,34,36,TO,TO,9,to
138,0,Anaphora,we,29,69,71,PRP,WP,9,we
138,1,Anaphora,We,30,0,2,PRP,WP,9,We
138,2,Anaphora,we,32,127,129,PRP,WP,19,we
138,3,Anaphora,We,33,0,2,PRP,WP,15,We
139,0,Anaphora,what,29,96,100,WP,WP,5,what
139,1,Anaphora,what,30,14,18,WP,WP,4,what
140,0,Anaphora,We,30,0,2,PRP,WP,9,We
140,1,Anaphora,have,30,2,6,VBP,VB,9,have
140,2,Anaphora,to,30,6,8,TO,TO,7,to
140,3,Anaphora,we,32,127,129,PRP,WP,19,we
140,4,Anaphora,have,32,129,133,VBP,VB,19,have
140,5,Anaphora,to,32,133,135,TO,TO,17,to
140,6,Anaphora,We,33,0,2,PRP,WP,15,We
140,7,Anaphora,have,33,2,6,VBP,VB,15,have
140,8,Anaphora,to,33,6,8,TO,TO,13,to
141,0,Anaphora,We,37,0,2,PRP,WP,10,We
141,1,Anaphora,We,38,0,2,PRP,WP,7,We
142,0,Anaphora,to,42,147,149,TO,TO,13,to
142,1,Anaphora,to,42,158,160,TO,TO,9,to
143,0,Anaphora,I,44,0,1,PRP,WP,9,I
143,1,Anaphora,I,45,4,5,PRP,WP,15,I
144,0,Anaphora,to,46,98,100,TO,TO,3,to
144,1,Anaphora,to,47,23,25,TO,TO,9,to
144,2,Anaphora,to,47,45,47,TO,TO,3,to
144,3,Anaphora,to,48,127,129,TO,TO,13,to
145,0,Anaphora,I,49,0,1,PRP,WP,12,I
145,1,Anaphora,I,50,0,1,PRP,WP,17,I
145,2,Anaphora,I,52,0,1,PRP,WP,11,I
145,3,Anaphora,I,53,0,1,PRP,WP,7,I
146,0,Anaphora,we,55,75,77,PRP,WP,4,we
146,1,Anaphora,can,55,77,80,MD,MD,4,can
146,2,Anaphora,we,57,3,5,PRP,WP,14,we
146,3,Anaphora,can,57,5,8,MD,MD,14,can
147,0,Anaphora,what,56,89,93,WP,WP,3,what
147,1,Anaphora,what,57,35,39,WP,WP,10,what
148,0,Anaphora,we,57,39,41,PRP,WP,9,we
148,1,Anaphora,we,58,63,65,PRP,WP,3,we
149,0,Anaphora,to,62,31,33,TO,TO,5,to
149,1,Anaphora,to,64,10,12,TO,TO,3,to
150,0,Anaphora,They,64,0,4,PRP,WP,5,Thei
150,1,Anaphora,They,65,0,4,PRP,WP,11,Thei
150,2,Anaphora,they,65,87,91,PRP,WP,3,thei
150,3,Anaphora,They,67,0,4,PRP,WP,3,Thei
151,0,Anaphora,Would,66,0,5,MD,MD,7,Would
151,1,Anaphora,she,66,5,8,PRP,WP,6,she
151,2,Anaphora,would,66,34,39,MD,MD,3,would
151,3,Anaphora,she,66,39,42,PRP,WP,2,she
152,0,Anaphora,to,68,13,15,TO,TO,12,to
152,1,Anaphora,to,68,141,143,TO,TO,7,to
152,2,Anaphora,to,69,19,21,TO,TO,3,to
152,3,Anaphora,to,71,11,13,TO,TO,15,to
153,0,Anaphora,to,68,141,143,TO,TO,7,to
153,1,Anaphora,go,68,143,145,VB,VB,6,go
153,2,Anaphora,abroad,68,145,151,RB,RB,5,abroad
153,3,Anaphora,to,69,19,21,TO,TO,3,to
153,4,Anaphora,go,69,21,23,VB,VB,2,go
153,5,Anaphora,abroad,69,23,29,RB,RB,1,abroad
154,0,Anaphora,we,75,30,32,PRP,WP,8,we
154,1,Anaphora,have,75,32,36,VBP,VB,8,have
154,2,Anaphora,We,76,0,2,PRP,WP,7,We
154,3,Anaphora,have,76,2,6,VBP,VB,7,have
155,0,Anaphora,we,75,30,32,PRP,WP,8,we
155,1,Anaphora,We,76,0,2,PRP,WP,7,We
155,2,Anaphora,we,77,3,5,PRP,WP,25,we
156,0,Anaphora,to,76,6,8,TO,TO,5,to
156,1,Anaphora,to,77,71,73,TO,TO,14,to
156,2,Anaphora,to,78,7,9,TO,TO,5,to
156,3,Anaphora,to,78,73,75,TO,TO,2,to
156,4,Anaphora,to,79,143,145,TO,TO,6,to
156,5,Anaphora,to,80,87,89,TO,TO,10,to
156,6,Anaphora,to,81,63,65,TO,TO,10,to
156,7,Anaphora,to,81,108,110,TO,TO,5,to
157,0,Anaphora,to,78,7,9,TO,TO,5,to
157,1,Anaphora,have,78,9,13,VB,VB,4,have
157,2,Anaphora,to,80,87,89,TO,TO,10,to
157,3,Anaphora,have,80,89,93,VB,VB,9,have
158,0,Anaphora,I,81,0,1,PRP,WP,18,I
158,1,Anaphora,I,83,0,1,PRP,WP,9,I
158,2,Anaphora,I,83,56,57,PRP,WP,10,I
158,3,Anaphora,I,84,0,1,PRP,WP,22,I
158,4,Anaphora,I,85,0,1,PRP,WP,3,I
158,5,Anaphora,I,86,0,1,PRP,WP,13,I
158,6,Anaphora,I,87,0,1,PRP,WP,15,I
158,7,Anaphora,I,89,36,37,PRP,WP,5,I
158,8,Anaphora,I,90,0,1,PRP,WP,9,I
159,0,Anaphora,I,83,56,57,PRP,WP,10,I
159,1,Anaphora,find,83,57,61,VBP,VB,10,find
159,2,Anaphora,I,85,0,1,PRP,WP,3,I
159,3,Anaphora,find,85,1,5,VBP,VB,3,find
160,0,Anaphora,who,84,40,43,WP,WP,15,who
160,1,Anaphora,who,84,107,110,WP,WP,7,who
160,2,Anaphora,who,86,20,23,WP,WP,8,who
160,3,Anaphora,who,87,10,13,WP,WP,12,who
161,0,Anaphora,I,89,36,37,PRP,WP,5,I
161,1,Anaphora,am,89,37,39,VBP,VB,5,am
161,2,Anaphora,speaking,89,39,47,VBG,VB,4,speak
161,3,Anaphora,I,90,0,1,PRP,WP,9,I
161,4,Anaphora,am,90,1,3,VBP,VB,9,am
161,5,Anaphora,speaking,90,3,11,VBG,VB,8,speak
162,0,Anaphora,when,91,47,51,WRB,RB,22,when
162,1,Anaphora,when,91,257,261,WRB,RB,5,when
163,0,Anaphora,to,91,171,173,TO,TO,10,to
163,1,Anaphora,to,91,371,373,TO,TO,9,to
164,0,Anaphora,they,91,248,252,PRP,WP,7,thei
164,1,Anaphora,they,91,261,265,PRP,WP,4,thei
164,2,Anaphora,they,91,364,368,PRP,WP,11,thei
165,0,Anaphora,to,94,7,9,TO,TO,6,to
165,1,Anaphora,to,94,62,64,TO,TO,7,to
165,2,Anaphora,to,96,39,41,TO,TO,11,to
166,0,Anaphora,Reason,97,0,6,NNP,NN,6,Reason
166,1,Anaphora,No.,97,6,9,NN,NN,6,No.
166,2,Anaphora,Reason,98,0,6,NNP,NN,5,Reason
166,3,Anaphora,No.,98,6,9,NN,NN,5,No.
166,4,Anaphora,Reason,99,0,6,NNP,NN,5,Reason
166,5,Anaphora,No.,99,6,9,NN,NN,5,No.
166,6,Anaphora,Reason,100,0,6,NNP,NN,5,Reason
166,7,Anaphora,No.,100,6,9,NN,NN,5,No.
166,8,Anaphora,Reason,101,0,6,NNP,NN,6,Reason
166,9,Anaphora,No.,101,6,9,NN,NN,6,No.
166,10,Anaphora,Reason,102,0,6,NNP,NN,6,Reason
166,11,Anaphora,No.,102,6,9,NN,NN,6,No.
166,12,Anaphora,Reason,103,0,6,NNP,NN,6,Reason
166,13,Anaphora,No.,103,6,9,NN,NN,6,No.
166,14,Anaphora,Reason,104,0,6,NNP,NN,6,Reason
166,15,Anaphora,No.,104,6,9,NN,NN,6,No.
167,0,Anaphora,we,105,13,15,PRP,WP,4,we
167,1,Anaphora,we,106,8,10,PRP,WP,5,we
167,2,Anaphora,We,107,0,2,PRP,WP,8,We
167,3,Anaphora,we,109,3,5,PRP,WP,6,we
168,0,Anaphora,Are,109,0,3,VBG,VB,8,Are
168,1,Anaphora,we,109,3,5,PRP,WP,6,we
168,2,Anaphora,to,109,5,7,TO,TO,6,to
168,3,Anaphora,are,110,3,6,VBP,VB,16,ar
168,4,Anaphora,we,110,6,8,PRP,WP,15,we
168,5,Anaphora,to,110,8,10,TO,TO,14,to
169,0,Anaphora,Who,110,0,3,WP,WP,16,Who
169,1,Anaphora,who,110,22,25,WP,WP,10,who
169,2,Anaphora,who,112,60,63,WP,WP,4,who
170,0,Anaphora,It,113,0,2,PRP,WP,7,It
170,1,Anaphora,It,114,0,2,PRP,WP,6,It
171,0,Anaphora,who,119,102,105,WP,WP,4,who
171,1,Anaphora,who,121,19,22,WP,WP,3,who
172,0,Anaphora,to,122,27,29,TO,TO,11,to
172,1,Anaphora,to,122,87,89,TO,TO,6,to
172,2,Anaphora,to,124,51,53,TO,TO,17,to
173,0,Epistrophe,this,4,94,98,DT,DT,1,thi
173,1,Epistrophe,issue,4,98,103,NN,NN,1,issu
173,2,Epistrophe,this,6,74,78,DT,DT,2,thi
173,3,Epistrophe,issue,6,78,83,NN,NN,2,issu
174,0,Epistrophe,not,11,46,49,RB,RB,1,not
174,1,Epistrophe,not,13,42,45,RB,RB,1,not
175,0,Epistrophe,this,14,78,82,DT,DT,3,thi
175,1,Epistrophe,issue,14,82,87,NN,NN,3,issu
175,2,Epistrophe,this,16,69,73,DT,DT,3,thi
175,3,Epistrophe,issue,16,73,78,NN,NN,3,issu
176,0,Epistrophe,view,20,33,37,NN,NN,1,view
176,1,Epistrophe,view,21,42,46,NN,NN,3,view
177,0,Epistrophe,views,22,23,28,NNS,NN,1,view
177,1,Epistrophe,views,23,115,120,NNS,NN,5,view
178,0,Epistrophe,recommendations,39,44,59,NNS,NN,1,recommend
178,1,Epistrophe,recommendations,40,26,41,NNS,NN,7,recommend
179,0,Epistrophe,this,45,88,92,DT,DT,1,thi
179,1,Epistrophe,issue,45,92,97,NN,NN,1,issu
179,2,Epistrophe,this,47,52,56,DT,DT,1,thi
179,3,Epistrophe,issue,47,56,61,NN,NN,1,issu
180,0,Epistrophe,in,56,148,150,IN,IN,8,in
180,1,Epistrophe,the,56,150,153,DT,DT,6,the
180,2,Epistrophe,event,56,153,158,NN,NN,6,event
180,3,Epistrophe,of,56,158,160,IN,IN,6,of
180,4,Epistrophe,a,56,160,161,DT,DT,5,a
180,5,Epistrophe,repeal,56,161,167,NN,NN,5,repeal
180,6,Epistrophe,in,57,93,95,IN,IN,4,in
180,7,Epistrophe,the,57,95,98,DT,DT,2,the
180,8,Epistrophe,event,57,98,103,NN,NN,2,event
180,9,Epistrophe,of,57,103,105,IN,IN,2,of
180,10,Epistrophe,a,57,105,106,DT,DT,1,a
180,11,Epistrophe,repeal,57,106,112,NN,NN,1,repeal
181,0,Epistrophe,to,68,141,143,TO,TO,7,to
181,1,Epistrophe,go,68,143,145,VB,VB,6,go
181,2,Epistrophe,abroad,68,145,151,RB,RB,5,abroad
181,3,Epistrophe,to,69,19,21,TO,TO,3,to
181,4,Epistrophe,go,69,21,23,VB,VB,2,go
181,5,Epistrophe,abroad,69,23,29,RB,RB,1,abroad
182,0,Epistrophe,rape,74,72,76,NN,NN,1,rape
182,1,Epistrophe,rape,75,93,97,NN,NN,1,rape
183,0,Epistrophe,of,96,134,136,IN,IN,2,of
183,1,Epistrophe,the,96,136,139,DT,DT,1,the
183,2,Epistrophe,woman,96,139,144,NN,NN,1,woman
183,3,Epistrophe,of,98,36,38,IN,IN,2,of
183,4,Epistrophe,the,98,38,41,DT,DT,1,the
183,5,Epistrophe,woman,98,41,46,NN,NN,1,woman
183,6,Epistrophe,of,99,42,44,IN,IN,2,of
183,7,Epistrophe,the,99,44,47,DT,DT,1,the
183,8,Epistrophe,woman,99,47,52,NN,NN,1,woman
183,9,Epistrophe,of,100,36,38,IN,IN,2,of
183,10,Epistrophe,the,100,38,41,DT,DT,1,the
183,11,Epistrophe,woman,100,41,46,NN,NN,1,woman
183,12,Epistrophe,of,101,37,39,IN,IN,2,of
183,13,Epistrophe,the,101,39,42,DT,DT,1,the
183,14,Epistrophe,woman,101,42,47,NN,NN,1,woman
183,15,Epistrophe,of,102,35,37,IN,IN,2,of
183,16,Epistrophe,the,102,37,40,DT,DT,1,the
183,17,Epistrophe,woman,102,40,45,NN,NN,1,woman
183,18,Epistrophe,of,103,29,31,IN,IN,2,of
183,19,Epistrophe,the,103,31,34,DT,DT,1,the
183,20,Epistrophe,woman,103,34,39,NN,NN,1,woman
184,0,Epistrophe,was,98,10,13,VBD,VB,5,wa
184,1,Epistrophe,a,98,13,14,DT,DT,4,a
184,2,Epistrophe,serious,98,14,21,JJ,JJ,4,seriou
184,3,Epistrophe,risk,98,21,25,NN,NN,4,risk
184,4,Epistrophe,to,98,25,27,TO,TO,4,to
184,5,Epistrophe,the,98,27,30,DT,DT,2,the
184,6,Epistrophe,health,98,30,36,NN,NN,2,health
184,7,Epistrophe,of,98,36,38,IN,IN,2,of
184,8,Epistrophe,the,98,38,41,DT,DT,1,the
184,9,Epistrophe,woman,98,41,46,NN,NN,1,woman
184,10,Epistrophe,was,100,10,13,VBD,VB,5,wa
184,11,Epistrophe,a,100,13,14,DT,DT,4,a
184,12,Epistrophe,serious,100,14,21,JJ,JJ,4,seriou
184,13,Epistrophe,risk,100,21,25,NN,NN,4,risk
184,14,Epistrophe,to,100,25,27,TO,TO,4,to
184,15,Epistrophe,the,100,27,30,DT,DT,2,the
184,16,Epistrophe,health,100,30,36,NN,NN,2,health
184,17,Epistrophe,of,100,36,38,IN,IN,2,of
184,18,Epistrophe,the,100,38,41,DT,DT,1,the
184,19,Epistrophe,woman,100,41,46,NN,NN,1,woman
185,0,Epistrophe,health,98,30,36,NN,NN,2,health
185,1,Epistrophe,of,98,36,38,IN,IN,2,of
185,2,Epistrophe,the,98,38,41,DT,DT,1,the
185,3,Epistrophe,woman,98,41,46,NN,NN,1,woman
185,4,Epistrophe,health,99,36,42,NN,NN,2,health
185,5,Epistrophe,of,99,42,44,IN,IN,2,of
185,6,Epistrophe,the,99,44,47,DT,DT,1,the
185,7,Epistrophe,woman,99,47,52,NN,NN,1,woman
185,8,Epistrophe,health,100,30,36,NN,NN,2,health
185,9,Epistrophe,of,100,36,38,IN,IN,2,of
185,10,Epistrophe,the,100,38,41,DT,DT,1,the
185,11,Epistrophe,woman,100,41,46,NN,NN,1,woman
185,12,Epistrophe,health,101,31,37,NN,NN,2,health
185,13,Epistrophe,of,101,37,39,IN,IN,2,of
185,14,Epistrophe,the,101,39,42,DT,DT,1,the
185,15,Epistrophe,woman,101,42,47,NN,NN,1,woman
185,16,Epistrophe,health,102,29,35,NN,NN,2,health
185,17,Epistrophe,of,102,35,37,IN,IN,2,of
185,18,Epistrophe,the,102,37,40,DT,DT,1,the
185,19,Epistrophe,woman,102,40,45,NN,NN,1,woman
185,20,Epistrophe,health,103,23,29,NN,NN,2,health
185,21,Epistrophe,of,103,29,31,IN,IN,2,of
185,22,Epistrophe,the,103,31,34,DT,DT,1,the
185,23,Epistrophe,woman,103,34,39,NN,NN,1,woman
186,0,Epistrophe,foetal,118,86,92,JJ,JJ,1,foetal
186,1,Epistrophe,anomalies,118,92,101,NNS,NN,1,anomali
186,2,Epistrophe,foetal,118,107,113,JJ,JJ,1,foetal
186,3,Epistrophe,anomalies,118,113,122,NNS,NN,1,anomali
187,0,Symploce,the,39,20,23,DT,DT,3,the
187,1,Symploce,recommendations,39,44,59,NNS,NN,1,recommend
187,2,Symploce,The,40,0,3,DT,DT,9,The
187,3,Symploce,recommendations,40,26,41,NNS,NN,7,recommend
188,0,Symploce,if,45,26,28,IN,IN,14,if
188,1,Symploce,we,45,28,30,PRP,WP,12,we
188,2,Symploce,this,45,88,92,DT,DT,1,thi
188,3,Symploce,issue,45,92,97,NN,NN,1,issu
188,4,Symploce,if,47,37,39,IN,IN,7,if
188,5,Symploce,we,47,39,41,PRP,WP,5,we
188,6,Symploce,this,47,52,56,DT,DT,1,thi
188,7,Symploce,issue,47,56,61,NN,NN,1,issu
189,0,Symploce,we,45,28,30,PRP,WP,12,we
189,1,Symploce,this,45,88,92,DT,DT,1,thi
189,2,Symploce,issue,45,92,97,NN,NN,1,issu
189,3,Symploce,We,47,0,2,PRP,WP,12,We
189,4,Symploce,this,47,52,56,DT,DT,1,thi
189,5,Symploce,issue,47,56,61,NN,NN,1,issu
190,0,Symploce,the,56,122,125,DT,DT,12,the
190,1,Symploce,Oireachtas,56,125,135,NNPS,NN,12,Oireachta
190,2,Symploce,in,56,148,150,IN,IN,8,in
190,3,Symploce,the,56,150,153,DT,DT,6,the
190,4,Symploce,event,56,153,158,NN,NN,6,event
190,5,Symploce,of,56,158,160,IN,IN,6,of
190,6,Symploce,a,56,160,161,DT,DT,5,a
190,7,Symploce,repeal,56,161,167,NN,NN,5,repeal
190,8,Symploce,the,57,48,51,DT,DT,5,the
190,9,Symploce,Oireachtas,57,51,61,NNPS,NN,5,Oireachta
190,10,Symploce,in,57,93,95,IN,IN,4,in
190,11,Symploce,the,57,95,98,DT,DT,2,the
190,12,Symploce,event,57,98,103,NN,NN,2,event
190,13,Symploce,of,57,103,105,IN,IN,2,of
190,14,Symploce,a,57,105,106,DT,DT,1,a
190,15,Symploce,repeal,57,106,112,NN,NN,1,repeal
191,0,Symploce,they,68,125,129,PRP,WP,11,thei
191,1,Symploce,to,68,141,143,TO,TO,7,to
191,2,Symploce,go,68,143,145,VB,VB,6,go
191,3,Symploce,abroad,68,145,151,RB,RB,5,abroad
191,4,Symploce,They,69,0,4,PRP,WP,6,Thei
191,5,Symploce,to,69,19,21,TO,TO,3,to
191,6,Symploce,go,69,21,23,VB,VB,2,go
191,7,Symploce,abroad,69,23,29,RB,RB,1,abroad
192,0,Symploce,Reason,98,0,6,NNP,NN,5,Reason
192,1,Symploce,No.,98,6,9,NN,NN,5,No.
192,2,Symploce,health,98,30,36,NN,NN,2,health
192,3,Symploce,of,98,36,38,IN,IN,2,of
192,4,Symploce,the,98,38,41,DT,DT,1,the
192,5,Symploce,woman,98,41,46,NN,NN,1,woman
192,6,Symploce,Reason,99,0,6,NNP,NN,5,Reason
192,7,Symploce,No.,99,6,9,NN,NN,5,No.
192,8,Symploce,health,99,36,42,NN,NN,2,health
192,9,Symploce,of,99,42,44,IN,IN,2,of
192,10,Symploce,the,99,44,47,DT,DT,1,the
192,11,Symploce,woman,99,47,52,NN,NN,1,woman
192,12,Symploce,Reason,100,0,6,NNP,NN,5,Reason
192,13,Symploce,No.,100,6,9,NN,NN,5,No.
192,14,Symploce,health,100,30,36,NN,NN,2,health
192,15,Symploce,of,100,36,38,IN,IN,2,of
192,16,Symploce,the,100,38,41,DT,DT,1,the
192,17,Symploce,woman,100,41,46,NN,NN,1,woman
192,18,Symploce,Reason,101,0,6,NNP,NN,6,Reason
192,19,Symploce,No.,101,6,9,NN,NN,6,No.
192,20,Symploce,health,101,31,37,NN,NN,2,health
192,21,Symploce,of,101,37,39,IN,IN,2,of
192,22,Symploce,the,101,39,42,DT,DT,1,the
192,23,Symploce,woman,101,42,47,NN,NN,1,woman
192,24,Symploce,Reason,102,0,6,NNP,NN,6,Reason
192,25,Symploce,No.,102,6,9,NN,NN,6,No.
192,26,Symploce,health,102,29,35,NN,NN,2,health
192,27,Symploce,of,102,35,37,IN,IN,2,of
192,28,Symploce,the,102,37,40,DT,DT,1,the
192,29,Symploce,woman,102,40,45,NN,NN,1,woman
192,30,Symploce,Reason,103,0,6,NNP,NN,6,Reason
192,31,Symploce,No.,103,6,9,NN,NN,6,No.
192,32,Symploce,health,103,23,29,NN,NN,2,health
192,33,Symploce,of,103,29,31,IN,IN,2,of
192,34,Symploce,the,103,31,34,DT,DT,1,the
192,35,Symploce,woman,103,34,39,NN,NN,1,woman
193,0,Symploce,Reason,98,0,6,NNP,NN,5,Reason
193,1,Symploce,No.,98,6,9,NN,NN,5,No.
193,2,Symploce,was,98,10,13,VBD,VB,5,wa
193,3,Symploce,a,98,13,14,DT,DT,4,a
193,4,Symploce,serious,98,14,21,JJ,JJ,4,seriou
193,5,Symploce,risk,98,21,25,NN,NN,4,risk
193,6,Symploce,to,98,25,27,TO,TO,4,to
193,7,Symploce,the,98,27,30,DT,DT,2,the
193,8,Symploce,health,98,30,36,NN,NN,2,health
193,9,Symploce,of,98,36,38,IN,IN,2,of
193,10,Symploce,the,98,38,41,DT,DT,1,the
193,11,Symploce,woman,98,41,46,NN,NN,1,woman
193,12,Symploce,Reason,100,0,6,NNP,NN,5,Reason
193,13,Symploce,No.,100,6,9,NN,NN,5,No.
193,14,Symploce,was,100,10,13,VBD,VB,5,wa
193,15,Symploce,a,100,13,14,DT,DT,4,a
193,16,Symploce,serious,100,14,21,JJ,JJ,4,seriou
193,17,Symploce,risk,100,21,25,NN,NN,4,risk
193,18,Symploce,to,100,25,27,TO,TO,4,to
193,19,Symploce,the,100,27,30,DT,DT,2,the
193,20,Symploce,health,100,30,36,NN,NN,2,health
193,21,Symploce,of,100,36,38,IN,IN,2,of
193,22,Symploce,the,100,38,41,DT,DT,1,the
193,23,Symploce,woman,100,41,46,NN,NN,1,woman
194,0,Epanalepsis,It,9,0,2,PRP,WP,15,It
194,1,Epanalepsis,it,9,168,170,PRP,WP,5,it
195,0,Epanalepsis,It,32,0,2,PRP,WP,18,It
195,1,Epanalepsis,it,32,143,145,PRP,WP,14,it
196,0,Anadiplosis,vote,10,55,59,NN,NN,1,vote
196,1,Anadiplosis,vote,10,61,65,NN,NN,2,vote
197,0,Anadiplosis,year,124,116,120,NN,NN,11,year
197,1,Anadiplosis,year,124,124,128,NN,NN,10,year
198,0,Antimetabole,political,14,57,66,JJ,JJ,4,polit
198,1,Antimetabole,has,14,99,102,VBZ,VB,5,ha
198,2,Antimetabole,has,14,128,131,VBZ,VB,8,ha
198,3,Antimetabole,political,14,153,162,JJ,JJ,3,polit
199,0,Antimetabole,political,14,57,66,JJ,JJ,4,polit
199,1,Antimetabole,been,14,102,106,VBN,VB,4,been
199,2,Antimetabole,been,14,143,147,VBN,VB,7,been
199,3,Antimetabole,political,14,153,162,JJ,JJ,3,polit
200,0,Antimetabole,was,42,36,39,VBD,VB,25,wa
